sample_ID	campaign	station	event	date_time	latitude	longitude	depth	sample_method	biome	ocean_region	biogeographic_province	size_fraction	depth_nominal	temperature	SST	SST_grad	O2	NO3	NO2	NO3NO2	PO43	SiOH4	Fe	NH4	ChlA	ChlA_fluo	fluorescence	PAR	NPP_C_mean8days	POC	PIC	SSD	bathymetry	coast_distance	Okubo_Weiss	Lyapunov	residence_time	age	salinity	angular_scattering_coef	optical_backscattering_coef	particle_backscattering_coef	optical_attenuation_coef	particle_optical_attenuation_coef	depth_mix_layer	depth_ChlA_max	depth_max_Brunt	depth_max_O2	depth_min_O2	depth_nitracline
TARA_N000000160	TARA_20100508Z	TARA_050	NET	2010-05-09T11:17	-21.4792	56.8467	DCM	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	IO	Indian South Subtropical Gyre Province	180-2000	120	23.6977	27.16558825	0.44249	195.8	0.003836557	0.00697108	0.3	0.14	2.44	0.00099548	0.011776057	0.07	18.401	NA	39.531994	NA	33.9551753997803	0.000183439704414923	671	-4163	110.1559	-0.065955	0.075282	9.833333	120	35.127	0.000332	-0.000192	0.000645	0.0174	0.037844	66	110	75.8	374	560.4	298.25
TARA_N000000164	TARA_20100508Z	TARA_050	NET	2010-05-09T08:05	-21.4788	56.8291	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian South Subtropical Gyre Province	20-180	5	27.4943	27.209146	0.37852	194.5	0.003836557	0.00697108	0	0.08	2.26	0.00099548	0.011776057	0.01	15.9464	NA	39.531994	NA	33.9551753997803	0.000183439704414923	671	-4161	114.2076	-0.065955	0.075282	9.833333	120	34.947	0.00035	-0.000174	0.000772	0.0172	0.037674	66	110	75.8	374	560.4	298.25
TARA_N000000184	TARA_20100508Z	TARA_051	NET	2010-05-11T07:23	-21.4593	54.3041	SRF	SEQ-(500mL-or-15min)_N5-20	Trades Biome	IO	Indian South Subtropical Gyre Province	5-20	5	27.5698	27.7967275	0.89076	193.9	0.004059467	0.008024957	0	0.09	1.28	0.00097728	0.011299031	0.01	19.3021	NA	39.14767	NA	28.6822376251221	0.000118799427582417	669	-4265	103.7629	0.125682	0.036539	0	120	34.941	0.000344	-0.000179	0.000731	0.0132	0.037222	40	88	76.667	438	784.333	485
TARA_N000000189	TARA_20100508Z	TARA_051	NET	2010-05-11T04:05	-21.4994	54.3486	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	IO	Indian South Subtropical Gyre Province	180-2000	5	27.2591	NA	1.0655	194.7	0.004059467	0.008024957	0	0.09	1.28	0.00097728	0.011299031	0.01	18.0783	NA	39.14767	NA	30.4706840515137	0.000118053354526637	669	-4277	102.9889	0.125682	0.036539	0	120	34.901	0.000379	-0.000144	0.000973	0.0129	0.036929	40	88	76.667	438	784.333	485
TARA_N000000193	TARA_20100508Z	TARA_051	NET	2010-05-11T09:45	-21.4836	54.3312	DCM	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	IO	Indian South Subtropical Gyre Province	180-2000	85	23.9089	27.7967275	0.89076	196.9	0.004059467	0.008024957	0.1	0.11	2.35	0.00097728	0.011299031	0.06	19.3021	NA	39.14767	NA	30.4706840515137	0.000118053354526637	669	-4265	103.7629	0.125682	0.036539	0	120	35.117	0.000343	-0.000181	0.000717	0.0102	0.034263	40	88	76.667	438	784.333	485
TARA_N000000196	TARA_20100508Z	TARA_051	NET	2010-05-11T05:55	-21.4752	54.3236	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian South Subtropical Gyre Province	20-180	5	27.2591	27.7967275	1.0655	194.7	0.004059467	0.008024957	0	0.09	1.28	0.00097728	0.011299031	0.01	18.0783	NA	39.14767	NA	29.7354526519775	0.000116588933451567	669	-4277	102.9889	0.125682	0.036539	0	120	34.901	0.000379	-0.000144	0.000973	0.0129	0.036929	40	88	76.667	438	784.333	485
TARA_N000000200	TARA_20100508Z	TARA_051	PUMP	2010-05-11T10:40	-21.4689	54.3066	DCM	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian South Subtropical Gyre Province	20-180	80	24.8665	27.7967275	0.89076	202.8	0.004059467	0.008024957	0	0.1	2.29	0.00097728	0.011299031	0.1	19.3021	NA	39.14767	NA	28.6822376251221	0.000118799427582417	669	-4265	103.7629	0.125682	0.036539	0	120	34.946	0.000352	-0.000171	0.000784	0.0278	0.051789	40	88	76.667	438	784.333	485
TARA_N000000205	TARA_20100508Z	TARA_051	PUMP	2010-05-11T10:40	-21.4689	54.3066	DCM	SEQ-(500mL-or-15min)_W5-20	Trades Biome	IO	Indian South Subtropical Gyre Province	5-20	80	24.8665	27.7967275	0.89076	202.8	0.004059467	0.008024957	0	0.1	2.29	0.00097728	0.011299031	0.1	19.3021	NA	39.14767	NA	28.6822376251221	0.000118799427582417	669	-4265	103.7629	0.125682	0.036539	0	120	34.946	0.000352	-0.000171	0.000784	0.0278	0.051789	40	88	76.667	438	784.333	485
TARA_N000000215	TARA_20100508Z	TARA_051	PUMP	2010-05-11T03:42	-21.5043	54.3563	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	IO	Indian South Subtropical Gyre Province	0.8-5	5	27.2591	27.42514225	1.0655	194.7	0.004059467	0.008024957	0	0.09	1.28	0.00097728	0.011299031	0.01	18.0783	NA	39.139202	NA	33.0951251983643	0.000114003010821762	669	-4277	102.9889	0.125682	0.036539	0	120	34.901	0.000379	-0.000144	0.000973	0.0129	0.036929	40	88	76.667	438	784.333	485
TARA_N000000217	TARA_20100508Z	TARA_051	PUMP	2010-05-11T10:40	-21.4689	54.3066	DCM	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	IO	Indian South Subtropical Gyre Province	0.8-5	80	24.8665	27.7967275	0.89076	202.8	0.004059467	0.008024957	0	0.1	2.29	0.00097728	0.011299031	0.1	19.3021	NA	39.14767	NA	28.6822376251221	0.000118799427582417	669	-4265	103.7629	0.125682	0.036539	0	120	34.946	0.000352	-0.000171	0.000784	0.0278	0.051789	40	88	76.667	438	784.333	485
TARA_N000000238	TARA_20100410Z	TARA_044	PUMP	2010-04-11T03:54	2.815	71.534	SRF	SEQ-(100L-or-15min)_W0.8-20	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-20	5	30.694	31.17433525	0.62578	188.2	0.004041403	0.007958741	0.1	0.11	2.31	0.001377608	0.015451062	0	15.3634	NA	NA	NA	NA	NA	730	-4189	147.5916	0.00089	0.023736	0	17	35.04	0.00035	-0.000182	0.000769	0.0239	0.023527	16	62	69	28.2	494.8	74.5
TARA_N000000255	TARA_20100410Z	TARA_045	PUMP	2010-04-13T03:21	0.0033	71.6428	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-5	5	30.4964	31.05674725	0.53025	185.2	0.005533795	0.007288604	28.6	1.94	15.14	0.001320691	0.016592899	0	14.558	NA	NA	225.877	37.2484092712402	0.000184777600225061	727	-3933	153.5512	0.111952	0.069572	0	31	35.091	0.000376	-0.000156	0.000945	0.0241	0.029101	14	48	47	28	869	132
TARA_N000000257	TARA_20100410Z	TARA_045	PUMP	2010-04-13T03:21	0.0033	71.6428	SRF	SEQ-(500mL-or-15min)_W5-20	Trades Biome	IO	Indian Monsoon Gyres Province	5-20	5	30.4964	31.05674725	0.53025	185.2	0.005533795	0.007288604	28.6	1.94	15.14	0.001320691	0.016592899	0	14.558	NA	NA	225.877	37.2484092712402	0.000184777600225061	727	-3933	153.5512	0.111952	0.069572	0	31	35.091	0.000376	-0.000156	0.000945	0.0241	0.029101	14	48	47	28	869	132
TARA_N000000259	TARA_20100410Z	TARA_045	NET	2010-04-13T02:46	0.0023	71.6311	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian Monsoon Gyres Province	20-180	5	30.4964	31.05674725	0.53025	185.2	0.005533795	0.007288604	28.6	1.94	15.14	0.001320691	0.016592899	0	14.558	NA	NA	225.877	37.2484092712402	0.000184777600225061	727	-3933	153.5512	0.111952	0.069572	0	31	35.091	0.000376	-0.000156	0.000945	0.0241	0.029101	14	48	47	28	869	132
TARA_N000000261	TARA_20100410Z	TARA_045	NET	2010-04-13T11:15	0.2153	71.8436	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	IO	Indian Monsoon Gyres Province	180-2000	5	30.4964	30.72692725	0.53025	185.2	0.005533795	0.007288604	28.6	1.94	15.14	0.001320691	0.016592899	0	14.558	NA	NA	225.877	40.2000007629395	0.000174000000697561	727	-3933	153.5512	0.111952	0.069572	0	31	35.091	0.000376	-0.000156	0.000945	0.0241	0.029101	14	48	47	28	869	132
TARA_N000000267	TARA_20100410Z	TARA_046	PUMP	2010-04-15T02:01	-0.6625	73.161	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-5	5	30.1257	30.80992	0.6748	185.7	0.00839148	0.009120126	0.1	0.1	1.94	0.001279924	0.016438504	0.03	12.9179	NA	55.522	237.56	50.6479225158691	0.000243189366301522	726	23	1.3428	0.04222	0.059455	3.5	0	35.111	0.000613	0.000081	0.002584	0.0848	0.097502	12	64	58	28	64	51
TARA_N000000268	TARA_20100410Z	TARA_046	PUMP	2010-04-15T02:01	-0.6625	73.161	SRF	SEQ-(500mL-or-15min)_W5-20	Trades Biome	IO	Indian Monsoon Gyres Province	5-20	5	30.1257	30.80992	0.6748	185.7	0.00839148	0.009120126	0.1	0.1	1.94	0.001279924	0.016438504	0.03	12.9179	NA	55.522	237.56	50.6479225158691	0.000243189366301522	726	23	1.3428	0.04222	0.059455	3.5	0	35.111	0.000613	0.000081	0.002584	0.0848	0.097502	12	64	58	28	64	51
TARA_N000000269	TARA_20100410Z	TARA_046	NET	2010-04-15T02:15	-0.6625	73.1611	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian Monsoon Gyres Province	20-180	5	30.1257	30.80992	0.6748	185.7	0.00839148	0.009120126	0.1	0.1	1.94	0.001279924	0.016438504	0.03	12.9179	NA	55.522	237.56	50.6479225158691	0.000243189366301522	726	23	1.3428	0.04222	0.059455	3.5	0	35.111	0.000613	0.000081	0.002584	0.0848	0.097502	12	64	58	28	64	51
TARA_N000000270	TARA_20100410Z	TARA_046	NET	2010-04-15T06:04	-0.6623	73.1629	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	IO	Indian Monsoon Gyres Province	180-2000	5	30.1257	30.80992	0.6748	185.7	0.00839148	0.009120126	0.1	0.1	1.94	0.001279924	0.016438504	0.03	12.9179	NA	55.522	237.56	50.6479225158691	0.000243189366301522	726	23	1.3428	0.04222	0.059455	3.5	0	35.111	0.000613	0.000081	0.002584	0.0848	0.097502	12	64	58	28	64	51
TARA_N000000278	TARA_20100410Z	TARA_047	PUMP	2010-04-16T04:42	-2.0465	72.1568	SRF	SEQ-(100L-or-15min)_W0.8-20	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-20	5	30.2021	31.171288	0.27021	187.6	0.008090431	0.008396721	0	0.09	2.28	0.001313573	0.016535839	0	16.734	NA	55.03823	NA	34.3683910369873	0.000165810233738739	724	-4563	187.1022	0.013305	0.045411	0	120	34.912	0.000368	-0.000163	0.000893	0.0156	0.028227	11	61	61	28	926	110
TARA_N000000280	TARA_20100410Z	TARA_047	PUMP	2010-04-16T04:42	-2.0465	72.1568	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-5	5	30.2021	31.171288	0.27021	187.6	0.008090431	0.008396721	0	0.09	2.28	0.001313573	0.016535839	0	16.734	NA	55.03823	NA	34.3683910369873	0.000165810233738739	724	-4563	187.1022	0.013305	0.045411	0	120	34.912	0.000368	-0.000163	0.000893	0.0156	0.028227	11	61	61	28	926	110
TARA_N000000282	TARA_20100410Z	TARA_047	NET	2010-04-16T04:43	-2.0461	72.1573	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian Monsoon Gyres Province	20-180	5	30.2021	31.171288	0.27021	187.6	0.008090431	0.008396721	0	0.09	2.28	0.001313573	0.016535839	0	16.734	NA	55.03823	NA	34.3683910369873	0.000165810233738739	724	-4563	187.1022	0.013305	0.045411	0	120	34.912	0.000368	-0.000163	0.000893	0.0156	0.028227	11	61	61	28	926	110
TARA_N000000284	TARA_20100410Z	TARA_047	NET	2010-04-16T05:04	-2.0409	72.1645	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	IO	Indian Monsoon Gyres Province	180-2000	5	30.2021	31.171288	0.27021	187.6	0.008090431	0.008396721	0	0.09	2.28	0.001313573	0.016535839	0	16.734	NA	55.03823	NA	34.3683910369873	0.000165810233738739	724	-4563	187.1022	0.013305	0.045411	0	120	34.912	0.000368	-0.000163	0.000893	0.0156	0.028227	11	61	61	28	926	110
TARA_N000000292	TARA_20100327Z	TARA_043	PUMP	2010-04-05T10:02	4.6599	73.4856	SRF	SEQ-(100L-or-15min)_W0.8-5	Trades Biome	IO	Indian Monsoon Gyres Province	0.8-5	5	29.9618	31.0497565	0.51851	190.4	0.005284466	0.010451436	0	0.07	1.82	0.001387683	0.015170097	0.07	14.1975	NA	40.384003	NA	118.567268371582	0.00103297102032229	731	-13	1.773	0.146439	0.118141	2	0	34.496	0.000528	-0.000006	0.002002	0.1326	0.142163	8	38	44	4	49	45
TARA_N000000293	TARA_20100327Z	TARA_043	PUMP	2010-04-05T10:02	4.6599	73.4856	SRF	SEQ-(500mL-or-15min)_W5-20	Trades Biome	IO	Indian Monsoon Gyres Province	5-20	5	29.9618	31.0497565	0.51851	190.4	0.005284466	0.010451436	0	0.07	1.82	0.001387683	0.015170097	0.07	14.1975	NA	40.384003	NA	118.567268371582	0.00103297102032229	731	-13	1.773	0.146439	0.118141	2	0	34.496	0.000528	-0.000006	0.002002	0.1326	0.142163	8	38	44	4	49	45
TARA_N000000295	TARA_20100327Z	TARA_043	NET	2010-04-05T09:57	4.66	73.4856	SRF	SEQ-(500mL-or-15min)_N20-180	Trades Biome	IO	Indian Monsoon Gyres Province	20-180	5	29.9618	31.0497565	0.51851	190.4	0.005284466	0.010451436	0	0.07	1.82	0.001387683	0.015170097	0.07	14.1975	NA	40.384003	NA	118.567268371582	0.00103297102032229	731	-13	1.773	0.146439	0.118141	2	0	34.496	0.000528	-0.000006	0.002002	0.1326	0.142163	8	38	44	4	49	45
TARA_N000000297	TARA_20100327Z	TARA_043	NET	2010-04-05T13:15	4.6595	73.4888	SRF	SEQ-(500mL-or-15min)_N180-2000	Trades Biome	IO	Indian Monsoon Gyres Province	180-2000	5	29.9618	31.0497565	0.51851	190.4	0.005284466	0.010451436	0	0.07	1.82	0.001387683	0.015170097	0.07	14.1975	NA	40.384003	NA	118.567268371582	0.00103297102032229	731	-13	1.773	0.146439	0.118141	2	0	34.496	0.000528	-0.000006	0.002002	0.1326	0.142163	8	38	44	4	49	45
TARA_N000000303	TARA_20100309Z	TARA_037	CAST	2010-03-12T17:08	20.8457	63.5851	MES	SEQ-(100L-or-15min)_W0.8-5	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	0.8-5	600	12.066	25.90223425	0.024714	2.6	0.000920977	0.005607758	30.5	2.91	54.48	0.001387737	0.028889008	0	4.457	2.88692	51.836	1108.97	233.297073364258	0.00044534083281178	717	-3391	422.5596	-0.087532	0.06187	0	50	35.694	0.000315	-0.000231	0.000489	0.0152	0.011601	6	29	22.2	28	567.5	100
TARA_N000000304	TARA_20100309Z	TARA_037	CAST	2010-03-12T17:08	20.8457	63.5851	MES	SEQ-(500mL-or-15min)_W5-20	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	5-20	600	12.066	25.90223425	0.024714	2.6	0.000920977	0.005607758	30.5	2.91	54.48	0.001387737	0.028889008	0	4.457	2.88692	51.836	1108.97	233.297073364258	0.00044534083281178	717	-3391	422.5596	-0.087532	0.06187	0	50	35.694	0.000315	-0.000231	0.000489	0.0152	0.011601	6	29	22.2	28	567.5	100
TARA_N000000305	TARA_20100309Z	TARA_037	CAST	2010-03-12T17:08	20.8457	63.5851	MES	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	20-180	600	12.066	25.90223425	0.024714	2.6	0.000920977	0.005607758	30.5	2.91	54.48	0.001387737	0.028889008	0	4.457	2.88692	51.836	1108.97	233.297073364258	0.00044534083281178	717	-3391	422.5596	-0.087532	0.06187	0	50	35.694	0.000315	-0.000231	0.000489	0.0152	0.011601	6	29	22.2	28	567.5	100
TARA_N000000311	TARA_20100309Z	TARA_036	NET	2010-03-12T06:06	20.8183	63.5047	SRF	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	20-180	5	25.5814	25.88932825	0.17053	NA	0.002674747	0.006235578	0.1	0.37	1.2	0.001387736	0.028902045	0.04	17.3041	2.69396	51.8972	1428.93	224.6708984375	0.000415421760408208	717	-3404	415.5842	-0.03061	0.074837	0	120	36.53	0.000585	0.000042	0.00238	0.149	0.141043	7	21	23	28	377.5	87.5
TARA_N000000312	TARA_20100309Z	TARA_036	NET	2010-03-12T11:05	20.8116	63.5128	DCM	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	20-180	20	25.2683	25.88932825	0.17817	208.7	0.002674747	0.006235578	2.1	0.51	1.79	0.001387736	0.028902045	0.25	23.0626	2.76706	51.8972	1428.93	230.236801147461	0.000415421760408208	717	-3403	416.3323	-0.03061	0.074837	0	120	36.545	0.00062	0.000077	0.002624	0.1905	0.18248	7	21	23	28	377.5	87.5
TARA_N000000313	TARA_20100309Z	TARA_036	NET	2010-03-12T10:24	20.8215	63.512	SRF	SEQ-(500mL-or-15min)_N180-2000	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	180-2000	5	25.8486	25.88932825	0.17817	211.6	0.002674747	0.006235578	0.1	0.37	1.2	0.001387736	0.028902045	0.05	23.0626	2.69396	51.8972	1428.93	224.6708984375	0.000415421760408208	717	-3403	416.3323	-0.03061	0.074837	0	120	36.531	0.000638	0.000095	0.002749	0.1639	0.155952	7	21	23	28	377.5	87.5
TARA_N000000314	TARA_20100309Z	TARA_036	NET	2010-03-12T11:20	20.807	63.513	DCM	SEQ-(500mL-or-15min)_N180-2000	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	180-2000	20	25.2683	25.88932825	0.17817	208.7	0.002674747	0.006235578	2.1	0.51	1.79	0.001387736	0.028902045	0.25	23.0626	2.76706	51.8972	1428.93	263.788772583008	0.000415421760408208	717	-3403	416.3323	-0.03061	0.074837	0	120	36.545	0.00062	0.000077	0.002624	0.1905	0.18248	7	21	23	28	377.5	87.5
TARA_N000000316	TARA_20100309Z	TARA_036	PUMP	2010-03-12T06:06	20.8183	63.5047	SRF	SEQ-(100L-or-15min)_W0.8-5	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	0.8-5	5	25.5814	25.88932825	0.17053	NA	0.002674747	0.006235578	0.1	0.37	1.2	0.001387736	0.028902045	0.04	17.3041	2.69396	51.8972	1428.93	224.6708984375	0.000415421760408208	717	-3404	415.5842	-0.03061	0.074837	0	120	36.53	0.000585	0.000042	0.00238	0.149	0.141043	7	21	23	28	377.5	87.5
TARA_N000000317	TARA_20100309Z	TARA_036	PUMP	2010-03-12T12:23	20.8222	63.5133	DCM	SEQ-(100L-or-15min)_W0.8-5	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	0.8-5	17	25.374	25.88932825	0.17817	211.6	0.002674747	0.006235578	2.1	0.51	1.79	0.001387736	0.028902045	0.16	23.0626	2.76706	51.8972	1428.93	224.6708984375	0.000415421760408208	717	-3403	416.3323	-0.03061	0.074837	0	120	36.549	0.000645	0.000102	0.002796	0.1912	0.18325	7	21	23	28	377.5	87.5
TARA_N000000318	TARA_20100309Z	TARA_036	PUMP	2010-03-12T06:06	20.8183	63.5047	SRF	SEQ-(500mL-or-15min)_W5-20	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	5-20	5	25.5814	25.88932825	0.17053	NA	0.002674747	0.006235578	0.1	0.37	1.2	0.001387736	0.028902045	0.04	17.3041	2.69396	51.8972	1428.93	224.6708984375	0.000415421760408208	717	-3404	415.5842	-0.03061	0.074837	0	120	36.53	0.000585	0.000042	0.00238	0.149	0.141043	7	21	23	28	377.5	87.5
TARA_N000000319	TARA_20100309Z	TARA_036	PUMP	2010-03-12T12:23	20.8222	63.5133	DCM	SEQ-(500mL-or-15min)_W5-20	Coastal Biome	IO	Northwest Arabian Sea Upwelling Province	5-20	17	25.374	25.88932825	0.17817	211.6	0.002674747	0.006235578	2.1	0.51	1.79	0.001387736	0.028902045	0.16	23.0626	2.76706	51.8972	1428.93	224.6708984375	0.000415421760408208	717	-3403	416.3323	-0.03061	0.074837	0	120	36.549	0.000645	0.000102	0.002796	0.1912	0.18325	7	21	23	28	377.5	87.5
TARA_N000000320	TARA_20100118Z	TARA_034	NET	2010-01-20T14:15	18.4917	39.8583	DCM	SEQ-(500mL-or-15min)_N180-2000	Coastal Biome	RS	Red Sea, Persian Gulf Province	180-2000	60	27.5886	26.890798	0.59652	178.3	0.004693778	0.004066339	0.6	0.09	1.35	0.001387755	0.015265826	0.05	15.5123	1.36093	6.969198	471.643	NA	NA	671	-1400	74.2982	0.007657	0	9.972222	14	38.835	0.000379	-0.000181	0.000939	0.042	0.033756	26	42	78	28	216.5	149
TARA_N000000321	TARA_20100118Z	TARA_034	NET	2010-01-20T10:40	18.4183	39.865	DCM	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	RS	Red Sea, Persian Gulf Province	20-180	60	27.5399	26.890798	0.59652	176.7	0.004693778	0.004066339	0.6	0.09	1.35	0.001387755	0.015265826	0.05	15.5123	1.36093	5.556497	471.643	NA	NA	672	-1400	74.2982	0.007657	0	9.972222	14	38.874	0.000379	-0.000182	0.000934	0.0423	0.034066	26	42	78	28	216.5	149
TARA_N000000322	TARA_20100118Z	TARA_034	PUMP	2010-01-20T11:50	18.4417	39.8567	DCM	SEQ-(500mL-or-15min)_W5-20	Coastal Biome	RS	Red Sea, Persian Gulf Province	5-20	60	27.5899	26.890798	0.59652	175.4	0.004693778	0.004066339	0.6	0.09	1.35	0.001387755	0.015265826	0.06	15.5123	1.36093	5.556497	471.643	NA	NA	672	-1400	74.2982	0.007657	0	9.972222	14	38.917	0.000384	-0.000177	0.000969	0.0434	0.035181	26	42	78	28	216.5	149
TARA_N000000323	TARA_20100118Z	TARA_034	PUMP	2010-01-20T11:50	18.4417	39.8567	DCM	SEQ-(100L-or-15min)_W0.8-5	Coastal Biome	RS	Red Sea, Persian Gulf Province	0.8-5	60	27.5899	26.890798	0.59652	175.4	0.004693778	0.004066339	0.6	0.09	1.35	0.001387755	0.015265826	0.06	15.5123	1.36093	5.556497	471.643	NA	NA	672	-1400	74.2982	0.007657	0	9.972222	14	38.917	0.000384	-0.000177	0.000969	0.0434	0.035181	26	42	78	28	216.5	149
TARA_N000000324	TARA_20100118Z	TARA_034	NET	2010-01-20T08:01	18.4	39.86	SRF	SEQ-(500mL-or-15min)_N180-2000	Coastal Biome	RS	Red Sea, Persian Gulf Province	180-2000	5	27.6676	26.91965725	0.59652	183.6	0.004693778	0.004066339	0	0.19	3.91	0.001387755	0.015265826	0.07	15.5123	1.36093	5.556497	471.643	NA	NA	672	-1400	74.2982	0.007657	0	9.972222	14	38.633	0.000559	-0.000001	0.002185	0.0719	0.063722	26	42	78	28	216.5	149
TARA_N000000325	TARA_20100118Z	TARA_034	NET	2010-01-20T04:45	18.3967	39.8767	SRF	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	RS	Red Sea, Persian Gulf Province	20-180	5	27.5986	26.91965725	0.60482	184.1	0.004693778	0.004066339	0	0.19	3.91	0.001387755	0.015265826	0.06	16.8349	1.36093	5.556497	471.643	NA	NA	672	-1419	73.7963	0.007657	0	9.972222	14	38.647	0.000438	-0.000123	0.001345	0.0643	0.056065	26	42	78	28	216.5	149
TARA_N000000326	TARA_20100118Z	TARA_034	PUMP	2010-01-20T04:27	18.3967	39.875	SRF	SEQ-(500mL-or-15min)_W5-20	Coastal Biome	RS	Red Sea, Persian Gulf Province	5-20	5	27.5986	26.91965725	0.60482	184.1	0.004693778	0.004066339	0	0.19	3.91	0.001387755	0.015265826	0.06	16.8349	1.36093	5.556497	471.643	NA	NA	672	-1419	73.7963	0.007657	0	9.972222	14	38.647	0.000438	-0.000123	0.001345	0.0643	0.056065	26	42	78	28	216.5	149
TARA_N000000327	TARA_20100118Z	TARA_034	PUMP	2010-01-20T11:50	18.4417	39.8567	SRF	SEQ-(100L-or-15min)_W0.8-5	Coastal Biome	RS	Red Sea, Persian Gulf Province	0.8-5	5	27.5899	26.890798	0.59652	175.4	0.004693778	0.004066339	0.6	0.09	1.35	0.001387755	0.015265826	0.06	15.5123	1.36093	5.556497	471.643	NA	NA	672	-1400	74.2982	0.007657	0	9.972222	14	38.917	0.000384	-0.000177	0.000969	0.0434	0.035181	26	42	78	28	216.5	149
TARA_N000000366	TARA_20100523Z	TARA_053	PUMP	2010-05-25T05:27	-13.0833	46.971	SRF	SEQ-(100L-or-15min)_W0.8-5	Coastal Biome	IO	Eastern Africa Coastal Province	0.8-5	5	28.9105	NA	0.2822	192.9	0.014058097	0.002289169	17.3	1.27	10.55	0.001073861	0.012244971	0.01	16.8437	NA	40.7865	NA	46.3367538452148	0.000193036015843973	687	-3361	70.1181	0.54225	0.14768	0	120	34.933	0.000446	-0.000074	0.001432	0.0339	0.056067	34	77	77.5	31.5	1011	111
TARA_N000000367	TARA_20100523Z	TARA_053	NET	2010-05-25T08:20	-13.0655	46.9692	SRF	SEQ-(500mL-or-15min)_N5-20	Coastal Biome	IO	Eastern Africa Coastal Province	5-20	5	28.9105	29.7677605	0.2822	192.9	0.014058097	0.002289169	17.3	1.27	10.55	0.001073861	0.012244971	0.01	16.8437	NA	40.7865	NA	46.3367538452148	0.000193036015843973	687	-3361	70.1181	0.54225	0.14768	0	120	34.933	0.000446	-0.000074	0.001432	0.0339	0.056067	34	77	77.5	31.5	1011	111
TARA_N000000371	TARA_20100523Z	TARA_053	NET	2010-05-25T05:50	-13.0781	46.9706	SRF	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	IO	Eastern Africa Coastal Province	20-180	5	28.9105	29.7677605	0.2822	192.9	0.014058097	0.002289169	17.3	1.27	10.55	0.001073861	0.012244971	0.01	16.8437	NA	40.7865	NA	46.3367538452148	0.000193036015843973	687	-3361	70.1181	0.54225	0.14768	0	120	34.933	0.000446	-0.000074	0.001432	0.0339	0.056067	34	77	77.5	31.5	1011	111
TARA_N000000375	TARA_20100523Z	TARA_054	NET	2010-05-25T10:55	-12.807	45.2248	SRF	SEQ-(500mL-or-15min)_N20-180	Coastal Biome	IO	Eastern Africa Coastal Province	20-180	5	NA	29.43381775	NA	NA	0.016038789	0.003029095	NA	NA	NA	0.001068275	0.011802378	NA	3.5957	NA	42.973843	NA	113.000007629395	0.00114800001028925	687	51	0.91375	0.903902	0.080656	5.666667	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_N000000379	TARA_20100523Z	TARA_053	NET	2010-05-25T08:54	-13.0619	46.9692	SRF	SEQ-(500mL-or-15min)_N180-2000	Coastal Biome	IO	Eastern Africa Coastal Province	180-2000	5	28.9105	29.7677605	0.2822	192.9	0.014058097	0.002289169	17.3	1.27	10.55	0.001073861	0.012244971	0.01	16.8437	NA	40.7865	NA	46.3367538452148	0.000193036015843973	687	-3361	70.1181	0.54225	0.14768	0	120	34.933	0.000446	-0.000074	0.001432	0.0339	0.056067	34	77	77.5	31.5	1011	111
